scheduled_interview_id,interviewer_id,scorecard_id,_fivetran_synced
163876445,767626,31775596,2021-03-09 14:08:12.745000
164394631,484361,31992408,2021-03-09 14:08:12.746000
164866764,767626,32036761,2021-03-09 14:08:12.745000
165384390,452419,32081493,2021-03-09 14:08:12.744000
165829544,473161,,2021-03-09 14:08:12.745000
166201169,648036,,2021-03-09 14:08:12.995000
166374562,637602,,2021-03-09 14:08:12.996000
166726002,452763,33314161,2021-03-09 14:08:12.745000
167205143,1061223,32834639,2021-03-09 14:08:12.482000
167472196,484372,33059095,2021-03-09 14:08:12.995000
168125293,767628,32710372,2021-03-09 14:08:12.746000
168639323,637602,32743060,2021-03-09 14:08:12.745000
230887473,484360,43620043,2021-03-12 12:29:09.492000
229285761,484361,43453534,2021-03-16 12:32:44.939000
227107281,473161,43008881,2021-03-16 18:33:07.539000
226091369,1418808,43011198,2021-03-16 18:33:07.540000
227253866,471194,,2021-03-23 12:32:24.095000
231689762,1061223,44017287,2021-03-29 12:32:28.644000
229285890,1232456,43447243,2021-03-29 18:30:35.436000
234512431,1017134,44578920,2021-03-30 12:33:47.679000
232922423,1421750,44189284,2021-03-31 12:34:10.770000
226079777,1298406,42717740,2021-04-12 18:28:26.857000
221388856,1241745,42099460,2021-04-14 18:28:28.708000
236849767,1192075,,2021-04-16 00:28:01.420000
226114648,1050843,42768021,2021-04-16 18:28:18.008000
231660836,1232456,43961959,2021-04-19 12:28:36.968000
237454063,1134201,45266003,2021-04-20 12:28:18.800000
234993804,1548499,44633074,2021-04-21 18:28:48.162000
236383548,484329,44987078,2021-04-28 18:27:57.029000
239736338,1256732,,2021-04-29 18:27:23.338000
239753365,1050843,45785357,2021-05-03 12:28:43.858000
237910006,484362,45270148,2021-05-04 12:28:15.851000
180832163,1273831,35165347,2021-05-10 12:30:33.642000
240200362,1335530,45841390,2021-05-10 12:30:33.646000
223456744,1050843,42195431,2021-05-10 18:32:28.770000
230166931,473161,43859555,2021-05-10 18:32:28.771000
228898596,1418808,,2021-05-10 18:32:28.771000
180477970,452763,35071950,2021-05-10 18:32:28.764000
221025517,452419,41789368,2021-05-10 18:32:28.770000
230959576,484362,43859865,2021-05-10 18:32:28.771000
177120015,648036,34230958,2021-05-10 18:32:28.764000
227083464,592582,,2021-05-12 12:30:56.448000
232956781,1561653,45207755,2021-05-12 12:30:56.450000
154773336,867170,30285826,2021-05-12 12:30:56.448000
225469146,552624,42606788,2021-05-13 12:28:35.740000
240445486,1298406,46226200,2021-05-16 12:27:43.295000
243175922,1418808,46506411,2021-05-19 12:28:37.885000
243974181,484360,,2021-05-22 00:55:04.625000
243177124,484360,46615157,2021-05-26 12:57:16.930000
243177110,484360,46570321,2021-05-27 12:56:42.920000
244252160,1561653,46958610,2021-05-27 18:55:39.948000
237721534,1258522,45408028,2021-06-01 12:55:36.071000
245829954,452763,,2021-06-03 06:56:25.875000
235255200,456411,47176833,2021-06-03 12:55:44.240000
246724289,480811,,2021-06-04 12:55:44.063000
168640528,767626,32679819,2021-03-09 14:08:13.245000
170197371,466247,33174813,2021-03-09 14:08:13.245000
171910602,1017138,33314315,2021-03-09 14:08:13.245000
173476461,471195,33726394,2021-03-09 14:08:13.246000
174058418,484374,34143912,2021-03-09 14:08:13.245000
174748683,484345,33939965,2021-03-09 14:08:13.246000
175151025,484360,34067781,2021-03-09 14:08:13.246000
176263590,689111,34067764,2021-03-09 14:08:13.513000
176932230,484361,34362471,2021-03-09 14:08:13.245000
177151217,552616,34449590,2021-03-09 14:08:13.246000
177332535,1241025,,2021-03-09 14:08:13.514000
178057995,1241025,34799674,2021-03-09 14:08:13.246000
178323509,1134226,34586916,2021-03-09 14:08:12.995000
178528907,1134226,34583951,2021-03-09 14:08:12.996000
179779125,1061223,,2021-03-09 14:08:13.514000
180105583,1085802,34796434,2021-03-09 14:08:13.515000
180660327,1267286,,2021-03-09 14:08:13.764000
47005114,473239,,2021-03-09 14:08:09.471000
49406653,473161,9486128,2021-03-09 14:08:09.472000
49767561,474381,,2021-03-09 14:08:09.473000
198776826,1313779,37857033,2021-03-09 14:08:13.764000
51998058,484346,,2021-03-09 14:08:09.473000
52511750,441732,10092096,2021-03-09 14:08:09.473000
54243621,471205,,2021-03-09 14:08:09.473000
56389203,473239,,2021-03-09 14:08:09.473000
57768966,441732,11021067,2021-03-09 14:08:09.473000
58952875,484352,11286676,2021-03-09 14:08:09.473000
61016879,441732,11710614,2021-03-09 14:08:09.474000
62646364,474381,12039606,2021-03-09 14:08:09.473000
63250076,441732,12125382,2021-03-09 14:08:09.735000
64857204,473239,,2021-03-09 14:08:09.735000
65482667,441732,,2021-03-09 14:08:09.735000
67111331,552617,12816938,2021-03-09 14:08:09.735000
68179032,473239,,2021-03-09 14:08:09.474000
216997062,452419,,2021-03-09 14:08:13.764000
69771541,484365,13191260,2021-03-09 14:08:09.735000
70965107,441732,13464195,2021-03-09 14:08:09.735000
72199882,456411,13824006,2021-03-09 14:08:09.736000
72863425,552617,13967463,2021-03-09 14:08:09.473000
73282612,456411,14658013,2021-03-09 14:08:10.008000
221616003,1192075,42000584,2021-03-09 14:08:13.765000
221941718,456411,41920108,2021-03-09 14:08:13.765000
222245050,1134201,42041522,2021-03-09 14:08:14.030000
223305369,648036,,2021-03-09 14:08:14.030000
75838875,647037,14448732,2021-03-09 14:08:10.008000
76180119,552617,14684526,2021-03-09 14:08:10.008000
225270270,1509647,42559281,2021-03-09 14:08:14.031000
225857295,484360,,2021-03-09 14:08:14.031000
226532656,1314111,,2021-03-09 14:08:14.030000
79494455,648036,15147170,2021-03-09 14:08:10.009000
79970427,456411,15196236,2021-03-09 14:08:10.008000
80100939,473161,15263504,2021-03-09 14:08:10.009000
229890519,592580,,2021-03-09 14:08:14.264000
230149996,934349,43622558,2021-03-09 14:08:14.264000
84315380,441896,,2021-03-09 14:08:10.009000
85623619,484365,16319542,2021-03-09 14:08:10.009000
87246748,466247,16617972,2021-03-09 14:08:10.010000
88954636,484363,17040413,2021-03-09 14:08:10.303000
89904852,473239,,2021-03-09 14:08:10.303000
90883057,637602,17476933,2021-03-09 14:08:10.008000
91453516,473161,17477810,2021-03-09 14:08:10.303000
92334568,637602,17649230,2021-03-09 14:08:10.303000
94623669,464840,,2021-03-09 14:08:10.304000
97533121,592582,18847261,2021-03-09 14:08:10.304000
99406996,484367,,2021-03-09 14:08:10.304000
100774900,441896,19528240,2021-03-09 14:08:10.592000
102310761,484373,,2021-03-09 14:08:10.593000
104880286,689111,20053340,2021-03-09 14:08:10.304000
106609975,441896,20586901,2021-03-09 14:08:10.592000
108755137,441896,20920307,2021-03-09 14:08:10.593000
110322093,456411,,2021-03-09 14:08:10.593000
110744681,456411,,2021-03-09 14:08:10.593000
112338663,473161,21595881,2021-03-09 14:08:10.849000
113662988,456411,21832846,2021-03-09 14:08:10.849000
115296459,767628,22310500,2021-03-09 14:08:10.593000
116397254,637602,22770227,2021-03-09 14:08:10.850000
118470126,473239,,2021-03-09 14:08:10.850000
119628168,471194,23053689,2021-03-09 14:08:11.131000
120274498,484346,23300584,2021-03-09 14:08:10.850000
121530042,767628,,2021-03-09 14:08:11.131000
122066789,484360,23621287,2021-03-09 14:08:11.131000
123483315,648036,23827529,2021-03-09 14:08:11.132000
124412257,934349,24441895,2021-03-09 14:08:11.132000
124789240,471195,23995313,2021-03-09 14:08:11.379000
125690704,484341,24191016,2021-03-09 14:08:11.380000
126146741,484373,,2021-03-09 14:08:11.380000
127130139,1017134,24669122,2021-03-09 14:08:11.379000
128233691,452763,,2021-03-09 14:08:11.132000
129239681,1017134,25598889,2021-03-09 14:08:11.380000
130332330,733988,25390336,2021-03-09 14:08:11.380000
130547533,813722,25256637,2021-03-09 14:08:11.380000
130900586,484361,25473648,2021-03-09 14:08:11.380000
132374901,1017134,,2021-03-09 14:08:11.654000
133759026,767628,25929065,2021-03-09 14:08:10.850000
133941986,484360,26081436,2021-03-09 14:08:11.381000
134856955,534242,26173351,2021-03-09 14:08:11.655000
134889027,660456,26491689,2021-03-09 14:08:11.654000
135276217,592582,,2021-03-09 14:08:11.655000
135977002,466247,26658768,2021-03-09 14:08:11.655000
136414736,592582,,2021-03-09 14:08:11.922000
136641251,1017131,26574926,2021-03-09 14:08:11.654000
137580436,484366,27043049,2021-03-09 14:08:11.922000
138471876,592582,,2021-03-09 14:08:11.923000
139472809,466247,27203681,2021-03-09 14:08:11.923000
140048657,944069,,2021-03-09 14:08:11.655000
140522561,647037,27473938,2021-03-09 14:08:11.923000
141768350,647037,27741217,2021-03-09 14:08:11.924000
143518869,647037,27933623,2021-03-09 14:08:11.924000
145000670,484361,28311327,2021-03-09 14:08:11.924000
146589983,1134210,28434599,2021-03-09 14:08:12.215000
147306177,1134207,28516915,2021-03-09 14:08:11.924000
147899712,471195,28718417,2021-03-09 14:08:12.216000
150878558,813722,,2021-03-09 14:08:12.216000
152082476,484360,29631916,2021-03-09 14:08:12.217000
152832838,471195,29764418,2021-03-09 14:08:12.216000
154020091,1134197,29850064,2021-03-09 14:08:12.217000
154730744,473161,30374285,2021-03-09 14:08:12.480000
155384676,1134209,30372506,2021-03-09 14:08:12.217000
157260358,471195,,2021-03-09 14:08:12.216000
157917163,1057501,30771761,2021-03-09 14:08:12.480000
158874685,1134209,,2021-03-09 14:08:12.481000
159813984,484346,,2021-03-09 14:08:12.480000
160071112,867170,31002200,2021-03-09 14:08:12.480000
161181773,1192075,,2021-03-09 14:08:12.745000
161860796,484361,,2021-03-09 14:08:12.481000
163328756,1061223,32743504,2021-03-09 14:08:12.482000
164366556,767626,31816302,2021-03-09 14:08:12.746000
164816026,1017134,,2021-03-09 14:08:12.995000
165241881,1085802,,2021-03-09 14:08:12.482000
165600416,648036,32205415,2021-03-09 14:08:12.995000
166013728,484361,32254797,2021-03-09 14:08:12.746000
166171498,441896,32672581,2021-03-09 14:08:12.996000
166352550,484361,32264860,2021-03-09 14:08:12.746000
166555162,471194,32332761,2021-03-09 14:08:12.745000
167203758,1061223,32743574,2021-03-09 14:08:12.745000
167469432,474381,,2021-03-09 14:08:12.996000
168105293,471195,,2021-03-09 14:08:12.746000
168494520,471195,32948454,2021-03-09 14:08:12.996000
231186578,484360,,2021-03-11 20:21:34.963000
227756347,1533860,43118501,2021-03-16 12:32:44.939000
226088652,484360,43011116,2021-03-16 18:33:07.538000
227107247,473161,43057291,2021-03-16 18:33:07.539000
229623121,1258522,43562083,2021-03-16 18:33:07.541000
231492237,1258522,44128388,2021-03-17 12:31:48.575000
228343549,1421750,43234059,2021-03-17 18:31:45.302000
231661113,1533860,,2021-03-18 12:29:32.858000
233748194,484373,44359773,2021-03-23 12:32:24.096000
232754979,1509647,,2021-03-26 18:31:37.951000
229683645,474381,,2021-03-29 12:32:28.644000
232252061,733990,44191678,2021-03-31 12:34:10.769000
222240314,836218,42094813,2021-04-07 12:28:42.658000
234813274,1134197,,2021-04-09 12:28:40.892000
226079624,1298511,42718709,2021-04-12 18:28:26.857000
237702607,1134197,45323016,2021-04-19 12:28:36.972000
230179284,1050843,43905350,2021-04-19 12:28:36.969000
233776286,456411,,2021-04-20 12:28:18.799000
232443955,473161,45220494,2021-04-21 12:29:27.272000
238135886,963580,,2021-04-29 12:28:13.087000
238974444,1548499,45952367,2021-05-03 18:28:17.616000
236395446,1232456,45269494,2021-05-06 06:27:36.087000
241001234,1298406,46108082,2021-05-06 12:28:15.296000
237989331,1192075,,2021-05-07 12:28:28.108000
225033943,452763,43011469,2021-05-10 18:32:28.771000
176462711,1258511,34136851,2021-05-10 18:32:28.764000
221025195,464840,41784458,2021-05-10 18:32:28.770000
230889016,484360,,2021-05-10 18:32:28.774000
180477957,452763,,2021-05-10 18:32:28.764000
222614024,1298520,42775800,2021-05-10 18:32:28.770000
181042226,471195,34916492,2021-05-10 18:32:28.769000
230148313,473161,43796611,2021-05-10 18:32:28.772000
241469642,1561653,46050860,2021-05-11 12:29:09.789000
232956780,484329,44467716,2021-05-12 12:30:56.450000
226747212,592582,,2021-05-12 12:30:56.448000
225469013,441896,,2021-05-13 12:28:35.736000
240445485,1017136,45893989,2021-05-16 12:27:43.295000
240437815,1134210,45940345,2021-05-17 12:28:25.764000
237442860,1314111,,2021-05-20 12:29:52.133000
243188657,1548499,46504511,2021-05-21 00:28:13.214000
243209616,1061223,,2021-05-25 18:55:43.512000
242762464,1418808,46446669,2021-05-27 12:56:42.921000
244251912,1314107,46945909,2021-05-27 18:55:39.948000
241953780,452419,46444562,2021-05-30 06:56:22.674000
245426400,473161,47050113,2021-06-01 12:55:36.073000
235255284,524691,45497201,2021-06-01 12:55:36.072000
245436298,452419,,2021-06-01 18:55:06.905000
243505881,484361,46614826,2021-06-02 12:55:36.942000
245829955,473161,,2021-06-03 12:55:44.241000
245949427,1061223,,2021-06-04 12:55:44.064000
169094392,1134197,33177431,2021-03-09 14:08:12.996000
171540727,963582,33108978,2021-03-09 14:08:12.996000
172748308,452419,33439949,2021-03-09 14:08:13.246000
173170205,484346,33768718,2021-03-09 14:08:12.745000
173853597,471194,33563282,2021-03-09 14:08:13.246000
174483660,689111,33724128,2021-03-09 14:08:13.512000
175116264,1258511,33894290,2021-03-09 14:08:13.513000
175336567,1134226,34002338,2021-03-09 14:08:12.995000
176071752,1134226,34089784,2021-03-09 14:08:13.513000
176742700,689111,34186497,2021-03-09 14:08:13.513000
177151209,552616,34362927,2021-03-09 14:08:12.996000
177179174,484374,34544382,2021-03-09 14:08:13.513000
177539489,1017133,,2021-03-09 14:08:13.246000
177845369,1258522,,2021-03-09 14:08:13.514000
178287203,1061223,,2021-03-09 14:08:13.515000
180082184,1298516,35045342,2021-03-09 14:08:13.514000
180100044,1313779,,2021-03-09 14:08:13.764000
46889547,473239,,2021-03-09 14:08:09.471000
48447287,466247,,2021-03-09 14:08:09.472000
49749273,480811,9596914,2021-03-09 14:08:09.473000
50409996,453881,,2021-03-09 14:08:09.472000
51984145,441896,,2021-03-09 14:08:09.473000
200599254,1313779,38205041,2021-03-09 14:08:12.996000
53713016,452763,,2021-03-09 14:08:09.473000
56244372,473239,,2021-03-09 14:08:09.473000
57469970,468419,10991129,2021-03-09 14:08:09.473000
58457327,452423,,2021-03-09 14:08:09.473000
60587696,441732,11606365,2021-03-09 14:08:09.474000
62525513,473239,,2021-03-09 14:08:09.735000
63106694,473239,,2021-03-09 14:08:09.735000
64230894,534242,12326994,2021-03-09 14:08:09.735000
65109183,473239,,2021-03-09 14:08:09.734000
66221703,647035,12517250,2021-03-09 14:08:09.735000
68178961,441732,13034436,2021-03-09 14:08:09.735000
68618572,471205,13034196,2021-03-09 14:08:09.736000
217284669,1061223,41917818,2021-03-09 14:08:13.765000
70693925,484331,13545342,2021-03-09 14:08:09.735000
71827003,464840,,2021-03-09 14:08:09.736000
72644683,474381,,2021-03-09 14:08:09.735000
221033606,1421750,41998246,2021-03-09 14:08:13.765000
221598252,1192075,42012151,2021-03-09 14:08:13.765000
222633300,456411,42047767,2021-03-09 14:08:14.030000
76179262,484352,14527707,2021-03-09 14:08:09.736000
224723742,456411,,2021-03-09 14:08:14.030000
225454454,484360,,2021-03-09 14:08:14.031000
77497129,689110,14849592,2021-03-09 14:08:10.009000
226090733,484360,42879012,2021-03-09 14:08:14.263000
226374890,1418808,42981412,2021-03-09 14:08:14.263000
226566990,1298510,42926194,2021-03-09 14:08:14.030000
79251509,484341,15146674,2021-03-09 14:08:10.009000
227527083,1418808,43236450,2021-03-09 14:08:14.263000
80099794,480811,,2021-03-09 14:08:10.009000
82014295,648036,15664779,2021-03-09 14:08:10.009000
82613275,484373,15834400,2021-03-09 14:08:10.009000
83456611,484342,15868597,2021-03-09 14:08:10.009000
85020691,648036,16313692,2021-03-09 14:08:10.010000
87115416,767628,,2021-03-09 14:08:10.009000
87725241,484363,16753512,2021-03-09 14:08:10.303000
89508050,813722,,2021-03-09 14:08:10.303000
90552043,473239,,2021-03-09 14:08:10.303000
91328725,464840,,2021-03-09 14:08:10.009000
92125227,660455,17611771,2021-03-09 14:08:10.303000
94216218,456411,18202652,2021-03-09 14:08:10.304000
97106395,466247,18650402,2021-03-09 14:08:10.304000
98456488,484367,18880652,2021-03-09 14:08:10.304000
100481622,813722,19321289,2021-03-09 14:08:10.592000
101595221,480811,19599120,2021-03-09 14:08:10.304000
104428220,464840,,2021-03-09 14:08:10.593000
106466778,813722,,2021-03-09 14:08:10.593000
108189849,473161,21334772,2021-03-09 14:08:10.593000
109988490,471194,21374031,2021-03-09 14:08:10.593000
110736365,484363,21375747,2021-03-09 14:08:10.849000
111965922,660458,21558166,2021-03-09 14:08:10.849000
113587883,456411,21820075,2021-03-09 14:08:10.849000
115003843,534242,22573599,2021-03-09 14:08:10.849000
116392851,934349,22658827,2021-03-09 14:08:10.850000
117460063,473239,,2021-03-09 14:08:10.850000
119478244,561465,22959467,2021-03-09 14:08:10.850000
120213962,466247,23134254,2021-03-09 14:08:11.131000
120661926,648036,23377873,2021-03-09 14:08:11.131000
122062301,660458,23609972,2021-03-09 14:08:11.131000
122441625,484372,23672268,2021-03-09 14:08:11.131000
124085243,648036,23892575,2021-03-09 14:08:11.132000
124784572,464840,24023789,2021-03-09 14:08:10.850000
125522922,484373,,2021-03-09 14:08:11.132000
125870268,1017134,24275322,2021-03-09 14:08:11.131000
126590007,484342,24619526,2021-03-09 14:08:11.132000
127971576,473239,24706074,2021-03-09 14:08:11.380000
128985209,484341,25049266,2021-03-09 14:08:11.131000
130328653,867170,25346572,2021-03-09 14:08:11.380000
130547529,473161,25215265,2021-03-09 14:08:11.380000
130734433,767629,,2021-03-09 14:08:11.380000
131365567,1017134,25598891,2021-03-09 14:08:10.850000
133735429,552617,25877585,2021-03-09 14:08:11.380000
133897521,767628,,2021-03-09 14:08:11.655000
134841869,813722,26051073,2021-03-09 14:08:11.655000
134876928,534242,26491105,2021-03-09 14:08:11.655000
135276214,592582,26287391,2021-03-09 14:08:11.655000
135866413,648036,26283553,2021-03-09 14:08:11.655000
136253602,484346,26532122,2021-03-09 14:08:11.922000
136641048,452763,,2021-03-09 14:08:11.654000
137135862,1017134,26576488,2021-03-09 14:08:11.922000
138167807,1017134,,2021-03-09 14:08:11.380000
139452616,484353,27081409,2021-03-09 14:08:11.923000
139825939,934333,27199154,2021-03-09 14:08:11.923000
140427394,1057501,27480790,2021-03-09 14:08:11.922000
141254600,647037,27563095,2021-03-09 14:08:11.924000
143404150,473239,27862282,2021-03-09 14:08:11.654000
144794032,767626,28265845,2021-03-09 14:08:11.924000
145822082,647037,28517901,2021-03-09 14:08:11.924000
147108829,647037,28559944,2021-03-09 14:08:11.924000
147899588,934349,28679111,2021-03-09 14:08:12.216000
150443264,813722,29089591,2021-03-09 14:08:11.654000
151890427,484360,29507095,2021-03-09 14:08:12.216000
152657198,484374,29600120,2021-03-09 14:08:12.217000
